latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.70000000000001,69.09999999999994,0.10712455642363701,0.19478240830383917,0.011602753858635873
22.70000000000001,69.19999999999993,0.10787082486723049,0.19545774506174596,0.011805384159256646
22.70000000000001,69.29999999999993,0.10857685598864096,0.196263086948834,0.011973332236900707
22.70000000000001,69.39999999999992,0.10906038900649571,0.19664607186390407,0.012117976059592013
22.70000000000001,69.49999999999991,0.10938847422854837,0.1967182451071745,0.01224724031155288
22.70000000000001,69.59999999999991,0.10987652904551697,0.19724340239375515,0.012365857068639664
22.70000000000001,69.6999999999999,0.11027805754845221,0.19756140267675695,0.012475193578266609
22.70000000000001,69.7999999999999,0.11059164454154354,0.19768047289311325,0.012573331454478236
22.70000000000001,69.89999999999989,0.11105784496355106,0.1982687918698015,0.01265574791918976
22.70000000000001,69.99999999999989,0.111372635829105,0.1985938025147929,0.012714931641882013
22.70000000000001,70.09999999999988,0.11148471023121344,0.19859765950838024,0.012742020317112423
22.70000000000001,70.19999999999987,0.11159314785709087,0.1988834754817602,0.012727651739380499
22.70000000000001,70.29999999999987,0.111373737211676,0.1986856849819855,0.01266181564757204
22.70000000000001,70.39999999999986,0.1107554512926737,0.19789619725952765,0.012534998736762698
22.70000000000001,70.49999999999986,0.10992089420822494,0.19706211001244456,0.012337963463909852
22.70000000000001,70.59999999999985,0.1085036888866348,0.1953203361791828,0.012061235160630865
22.70000000000001,70.69999999999985,0.1063882245587498,0.19245342029317034,0.011697050817781112
22.70000000000001,70.79999999999984,0.10380693341108505,0.18903010994989883,0.011237579440789357
22.70000000000001,70.89999999999984,0.10051945591936431,0.1843686614315408,0.010692718538053092
22.70000000000001,70.99999999999983,0.09665972648949403,0.1786871557748345,0.010078605633832545
22.70000000000001,71.09999999999982,0.09270701469290998,0.17307687644206607,0.009414711085197078
22.70000000000001,71.19999999999982,0.08826082405910436,0.16646791191592802,0.008695583781479287
22.70000000000001,71.29999999999981,0.08259028555303069,0.15718537961485074,0.00790250257477545
22.70000000000001,71.3999999999998,0.07445474101606968,0.14229320831330042,0.007040469032550689
22.70000000000001,71.4999999999998,0.06238592217890308,0.11749660689116655,0.00619272944199093
22.80000000000001,68.0,0.06736434860392819,0.12954930558706107,0.006104886941158678
22.80000000000001,68.1,0.07795828578437743,0.15041568860537163,0.006948106421504713
22.80000000000001,68.19999999999999,0.084566617308856,0.16184312933366737,0.007771535692298623
22.80000000000001,68.29999999999998,0.08935419333555193,0.1691584323792579,0.00852973765876929
22.80000000000001,68.39999999999998,0.09396233700752865,0.17623419450992314,0.009249959232868673
22.80000000000001,68.49999999999997,0.09873724258890781,0.18357325516087072,0.009975530349813988
22.80000000000001,68.59999999999997,0.1038216852291677,0.1915918818975637,0.010719072511336813
22.80000000000001,68.69999999999996,0.10924015740260223,0.2005209013151435,0.011447901465697746
22.80000000000001,68.79999999999995,0.11386181054869567,0.20798805162822592,0.012095734785096903
22.80000000000001,68.89999999999995,0.11724041940498738,0.21313487558250557,0.01262003420206422
22.80000000000001,68.99999999999994,0.11968038783958325,0.21674939555664333,0.013018355450502606
22.80000000000001,69.09999999999994,0.12119382111041525,0.2187250308744607,0.013316282346413142
22.80000000000001,69.19999999999993,0.1220906411142481,0.21964517888936558,0.013546274738067422
22.80000000000001,69.29999999999993,0.12284463327245004,0.22049269693034756,0.01373309964654143
22.80000000000001,69.39999999999992,0.12336824769763578,0.22091003560856712,0.013893908152799722
22.80000000000001,69.49999999999991,0.1237649152392451,0.22106031663101391,0.014040815948228298
22.80000000000001,69.59999999999991,0.12432324062465981,0.2216213024922506,0.014181566570950791
22.80000000000001,69.6999999999999,0.12484761109106803,0.22206619814853734,0.014316248995074388
22.80000000000001,69.7999999999999,0.12532269315468472,0.22237503337200193,0.014443320361312163
22.80000000000001,69.89999999999989,0.12595975243975835,0.22313654029525612,0.0145583072377092
22.80000000000001,69.99999999999989,0.12645203505807465,0.22365435549003768,0.0146483294712149
22.80000000000001,70.09999999999988,0.12673486295552067,0.22387996016842868,0.014701124934362497
22.80000000000001,70.19999999999987,0.1269360499488372,0.22425113671205857,0.01470372674663391
22.80000000000001,70.29999999999987,0.12674496242289338,0.22409549000398235,0.014641332147716828
22.80000000000001,70.39999999999986,0.12606040470554428,0.2232618561590552,0.014500541285309839
22.80000000000001,70.49999999999986,0.12498655924795694,0.2220918677107686,0.014268615186739043
22.80000000000001,70.59999999999985,0.12313094906933326,0.2196865587595648,0.013924726473624607
22.80000000000001,70.69999999999985,0.12023258169459737,0.21553032126662794,0.013450369241629716
22.80000000000001,70.79999999999984,0.11626504750648084,0.20974347002654398,0.012833553789471359
